0.23773,-0.75367,0.01209,0.011916,0.028498,-0.70107
0.24173,-0.76619,0.012357,0.01214,0.029021,-0.71282
0.24528,-0.77735,0.01258,0.012326,0.029499,-0.72324
0.24884,-0.78841,0.012835,0.012519,0.029901,-0.73363
0.25242,-0.79961,0.013095,0.012681,0.030296,-0.74411
0.25601,-0.81075,0.013345,0.012882,0.03073,-0.75448
0.25993,-0.79727,0.013575,0.01313,0.031317,-0.76622
0.2635,-0.72714,0.013793,0.013361,0.031726,-0.77655
0.26705,-0.65152,0.014038,0.013565,0.032183,-0.78698
0.27054,-0.57561,0.014313,0.013754,0.032609,-0.79729
0.27405,-0.49822,0.01454,0.013974,0.033107,-0.80769
0.27756,-0.42121,0.014773,0.014209,0.033562,-0.81797
0.28167,-0.33418,0.01507,0.014467,0.034118,-0.82973
0.27077,-0.25816,0.015316,0.014708,0.034568,-0.84103
0.20004,-0.18267,0.015687,0.014916,0.035021,-0.79034
0.12448,-0.1072,-2.9061e-05,0.015156,0.036189,-0.72491
0.047012,-0.033397,-3.6771e-05,0.015407,-6.1663e-05,-0.65811
5.6333e-05,4.1507e-06,-4.3888e-05,0.01567,-5.9292e-05,-0.58158
7.175e-05,-1.3045e-05,-4.5074e-05,0.015949,-4.2097e-05,-0.51353
6.3448e-05,-2.9648e-05,-4.3295e-05,0.016377,-4.9212e-05,-0.44496
7.0564e-05,-2.5497e-05,-3.9143e-05,6.9954e-05,-4.3283e-05,-0.37761
6.9971e-05,-2.9055e-05,-4.2108e-05,5.6912e-05,-5.0991e-05,-0.31088
6.6413e-05,-2.9648e-05,-4.2108e-05,5.8098e-05,-4.9805e-05,-0.23628
6.9378e-05,-2.7869e-05,-4.0329e-05,5.8098e-05,-4.9805e-05,-0.16983
6.7006e-05,-3.0241e-05,-4.0922e-05,5.869e-05,-4.8619e-05,-0.1047
6.7006e-05,-2.7869e-05,-4.3295e-05,5.869e-05,-4.684e-05,-0.039916
6.4041e-05,-2.9055e-05,-3.4992e-05,5.7505e-05,-4.684e-05,-2.0163e-05
6.0484e-05,-2.4904e-05,-4.2702e-05,5.3355e-05,-4.5062e-05,-4.0325e-05
6.4634e-05,-3.2613e-05,-3.6178e-05,5.4541e-05,-4.9212e-05,-4.9221e-05
6.3448e-05,-3.2613e-05,-4.0922e-05,5.2762e-05,-4.3283e-05,-4.9814e-05
6.4634e-05,-2.9648e-05,-3.4398e-05,5.2169e-05,-4.2097e-05,-5.1e-05
6.2855e-05,-3.2613e-05,-4.2108e-05,5.4541e-05,-4.2097e-05,-4.5663e-05
7.0564e-05,-3.1427e-05,-4.5074e-05,5.9876e-05,-3.9725e-05,-4.8035e-05
6.6413e-05,-3.0834e-05,-3.6178e-05,6.0469e-05,-4.4469e-05,-5.3965e-05
6.6413e-05,-3.202e-05,-4.4481e-05,5.5726e-05,-4.5654e-05,-5.1593e-05
6.8785e-05,-3.617e-05,-3.3805e-05,5.3948e-05,-4.3283e-05,-4.8035e-05
6.3448e-05,-3.1427e-05,-3.6178e-05,5.0391e-05,-4.8026e-05,-5.2186e-05
6.4041e-05,-3.4392e-05,-4.0922e-05,5.869e-05,-4.269e-05,-4.9221e-05
6.2855e-05,-3.5577e-05,-3.1433e-05,5.9876e-05,-4.5654e-05,-4.9814e-05
6.3448e-05,-3.617e-05,-4.3295e-05,5.2169e-05,-4.5654e-05,-4.9221e-05
6.582e-05,-3.7356e-05,-3.7957e-05,5.5133e-05,-5.0991e-05,-5.4558e-05
6.582e-05,-3.5577e-05,-4.0922e-05,5.3948e-05,-4.3283e-05,-5.5744e-05
6.7599e-05,-3.617e-05,-4.0329e-05,5.4541e-05,-4.3283e-05,-5.2779e-05
7.2343e-05,-3.4392e-05,-3.7364e-05,5.3355e-05,-4.269e-05,-5.2186e-05
6.7006e-05,-3.202e-05,-4.0922e-05,5.7505e-05,-5.1584e-05,-4.8035e-05
6.1076e-05,-3.4984e-05,-4.2108e-05,5.4541e-05,-4.7433e-05,-5.2186e-05
6.8192e-05,-3.3799e-05,-3.9736e-05,5.6912e-05,-4.0911e-05,-5.3965e-05
6.1669e-05,-3.3799e-05,-4.0329e-05,4.5055e-05,-4.9212e-05,-5.693e-05
6.6413e-05,-3.617e-05,-3.7364e-05,5.6912e-05,-4.2097e-05,-5.2779e-05
6.9971e-05,-3.6763e-05,-4.1515e-05,5.2762e-05,-4.4469e-05,-6.1674e-05
6.4634e-05,-3.0241e-05,-4.0329e-05,5.0984e-05,-4.684e-05,-5.3372e-05
6.6413e-05,-3.3206e-05,-3.5585e-05,5.3948e-05,-4.9212e-05,-5.9302e-05
6.3448e-05,-3.4392e-05,-3.9736e-05,5.6319e-05,-4.4469e-05,-5.2779e-05
7.175e-05,-3.3799e-05,-4.1515e-05,5.1576e-05,-4.9805e-05,-5.5744e-05
6.1669e-05,-3.9135e-05,-3.7364e-05,5.7505e-05,-4.5062e-05,-5.0407e-05
6.7006e-05,-3.3799e-05,-4.3295e-05,5.0984e-05,-4.5062e-05,-5.3965e-05
6.4634e-05,-3.7949e-05,-4.2702e-05,4.9798e-05,-4.6247e-05,-5.8709e-05
6.3448e-05,-2.9648e-05,-3.7957e-05,6.0469e-05,-4.8619e-05,-5.1593e-05
6.7006e-05,-3.1427e-05,-4.2702e-05,5.1576e-05,-4.6247e-05,-5.5151e-05
6.8192e-05,-3.6763e-05,-4.5667e-05,5.1576e-05,-4.269e-05,-4.5663e-05
6.582e-05,-3.5577e-05,-3.7364e-05,5.1576e-05,-4.8026e-05,-5.4558e-05
5.9891e-05,-3.7949e-05,-3.6771e-05,5.1576e-05,-5.0991e-05,-5.6337e-05
6.9378e-05,-3.3799e-05,-3.7364e-05,5.2169e-05,-4.7433e-05,-5.3965e-05
6.2855e-05,-3.617e-05,-3.855e-05,5.0984e-05,-4.3876e-05,-5.1e-05
6.8785e-05,-3.4984e-05,-4.1515e-05,5.7505e-05,-4.4469e-05,-5.5744e-05
7.5901e-05,-3.4392e-05,-4.2702e-05,5.869e-05,-4.9805e-05,-4.9814e-05
6.7599e-05,-3.1427e-05,-4.2108e-05,5.2762e-05,-4.3876e-05,-5.2779e-05
6.7599e-05,-2.9648e-05,-3.1433e-05,5.2762e-05,-4.7433e-05,-5.2779e-05
7.2343e-05,-3.7949e-05,-3.9736e-05,5.2762e-05,-5.0991e-05,-5.8709e-05
6.8785e-05,-4.3879e-05,-4.0329e-05,5.6912e-05,-4.684e-05,-5.6337e-05
6.7006e-05,-3.617e-05,-3.6178e-05,5.4541e-05,-4.8619e-05,-5.7523e-05
6.582e-05,-3.7949e-05,-4.2108e-05,4.387e-05,-4.684e-05,-5.3965e-05
6.4634e-05,-3.8542e-05,-4.2702e-05,5.5726e-05,-4.8619e-05,-5.9895e-05
6.7006e-05,-3.4984e-05,-3.9736e-05,5.0391e-05,-4.8026e-05,-5.693e-05
6.582e-05,-3.617e-05,-3.9143e-05,4.7427e-05,-4.9212e-05,-5.8116e-05
5.9298e-05,-3.4392e-05,-3.855e-05,5.6912e-05,-5.0398e-05,-5.5744e-05
6.9971e-05,-4.0914e-05,-3.855e-05,4.9798e-05,-5.0398e-05,-5.8709e-05
6.9378e-05,-3.7949e-05,-3.6178e-05,5.0984e-05,-4.8619e-05,-5.4558e-05
6.7599e-05,-3.4984e-05,-4.2108e-05,5.1576e-05,-4.7433e-05,-5.4558e-05
7.2343e-05,-3.4984e-05,-4.3295e-05,5.0391e-05,-4.4469e-05,-5.3965e-05
6.6413e-05,-3.9135e-05,-4.6853e-05,5.6912e-05,-4.5654e-05,-5.9895e-05
7.1157e-05,-3.6763e-05,-3.7957e-05,5.4541e-05,-4.5654e-05,-5.6337e-05
6.8192e-05,-2.9055e-05,-3.7957e-05,5.6912e-05,-4.8026e-05,-6.1674e-05
6.7006e-05,-3.6763e-05,-4.6853e-05,5.869e-05,-4.9805e-05,-5.5151e-05
6.8192e-05,-3.202e-05,-3.9143e-05,5.4541e-05,-4.3283e-05,-5.3965e-05
6.2855e-05,-3.6763e-05,-3.9143e-05,5.2169e-05,-4.6247e-05,-5.5744e-05
6.8192e-05,-4.3286e-05,-3.5585e-05,5.9283e-05,-4.5062e-05,-5.6337e-05
6.7006e-05,-3.7356e-05,-4.0329e-05,4.6834e-05,-4.4469e-05,-5.693e-05
6.9971e-05,-3.617e-05,-3.855e-05,4.8019e-05,-4.9212e-05,-5.5151e-05
7.3529e-05,-3.9728e-05,-3.4398e-05,5.0984e-05,-4.3876e-05,-6.1081e-05
6.9971e-05,-3.9135e-05,-4.0329e-05,5.5133e-05,-4.7433e-05,-6.1674e-05
7.0564e-05,-3.3799e-05,-4.0329e-05,5.7505e-05,-4.3283e-05,-6.2267e-05
7.0564e-05,-4.21e-05,-4.1515e-05,5.5133e-05,-5.2769e-05,-5.5744e-05
6.8785e-05,-3.5577e-05,-3.6771e-05,5.3355e-05,-4.5654e-05,-6.5825e-05
7.1157e-05,-3.8542e-05,-4.5074e-05,5.2169e-05,-4.5654e-05,-6.4046e-05
6.582e-05,-3.7949e-05,-4.2108e-05,5.1576e-05,-4.8026e-05,-5.9302e-05
7.1157e-05,-3.9135e-05,-3.855e-05,4.7427e-05,-4.7433e-05,-5.8709e-05
6.9971e-05,-4.0321e-05,-4.2702e-05,5.6319e-05,-4.684e-05,-5.9895e-05
6.9971e-05,-3.3799e-05,-4.3888e-05,5.0391e-05,-4.8026e-05,-5.2186e-05
7.2936e-05,-3.7356e-05,-3.855e-05,5.5726e-05,-4.4469e-05,-5.9302e-05
6.4634e-05,-4.21e-05,-3.9143e-05,5.3948e-05,-4.6247e-05,-5.9302e-05
6.8785e-05,-3.6763e-05,-4.4481e-05,5.6319e-05,-4.0911e-05,-6.7011e-05
6.6413e-05,-3.202e-05,-4.3295e-05,4.9798e-05,-4.5654e-05,-6.286e-05
6.8785e-05,-3.7356e-05,-3.9143e-05,5.1576e-05,-5.1584e-05,-5.7523e-05
6.8192e-05,-4.0321e-05,-4.3295e-05,4.8612e-05,-4.9805e-05,-6.0488e-05
6.7599e-05,-3.5577e-05,-4.2702e-05,5.7505e-05,-4.7433e-05,-5.5744e-05
6.8785e-05,-3.6763e-05,-3.9143e-05,5.3948e-05,-4.8026e-05,-5.9302e-05
6.6413e-05,-3.3206e-05,-3.3212e-05,4.6834e-05,-5.3362e-05,-5.693e-05
6.1669e-05,-4.0321e-05,-3.855e-05,4.8612e-05,-4.8619e-05,-5.7523e-05
6.9378e-05,-3.7356e-05,-4.0329e-05,4.9205e-05,-4.9212e-05,-6.2267e-05
6.9971e-05,-3.7356e-05,-4.2702e-05,5.2169e-05,-4.5654e-05,-5.9302e-05
6.5227e-05,-3.8542e-05,-3.855e-05,6.2247e-05,-4.684e-05,-4.9814e-05
7.4715e-05,-3.8542e-05,-3.9736e-05,5.6912e-05,-5.0991e-05,-5.9895e-05
6.9378e-05,-3.8542e-05,-4.2108e-05,5.2169e-05,-5.1584e-05,-5.7523e-05
6.9378e-05,-3.7356e-05,-3.6178e-05,5.2169e-05,-4.8026e-05,-6.286e-05
6.582e-05,-3.7949e-05,-4.1515e-05,5.0984e-05,-4.6247e-05,-5.7523e-05
6.8192e-05,-3.4984e-05,-4.3888e-05,5.0984e-05,-4.7433e-05,-5.5151e-05
6.582e-05,-4.0321e-05,-3.9736e-05,5.0984e-05,-4.4469e-05,-5.7523e-05
6.8785e-05,-3.8542e-05,-4.2702e-05,5.3355e-05,-4.8619e-05,-5.9302e-05
6.2855e-05,-3.7949e-05,-3.5585e-05,6.0469e-05,-4.3283e-05,-5.9302e-05
6.7599e-05,-3.2613e-05,-3.6771e-05,5.4541e-05,-4.5062e-05,-6.1081e-05
6.8192e-05,-4.2693e-05,-3.6178e-05,5.5726e-05,-4.9212e-05,-6.0488e-05
7.4715e-05,-3.7356e-05,-4.3295e-05,5.0984e-05,-4.269e-05,-5.8709e-05
6.9971e-05,-3.4392e-05,-3.6771e-05,5.8098e-05,-4.5654e-05,-5.4558e-05
6.7006e-05,-4.1507e-05,-4.0329e-05,5.2169e-05,-5.2177e-05,-5.9895e-05
7.175e-05,-3.8542e-05,-3.6178e-05,5.6319e-05,-4.3283e-05,-5.9895e-05
6.582e-05,-4.0321e-05,-4.2702e-05,5.3355e-05,-4.6247e-05,-5.693e-05
7.0564e-05,-4.6251e-05,-3.5585e-05,5.5726e-05,-5.3362e-05,-5.8709e-05
6.7599e-05,-3.4984e-05,-4.0329e-05,5.8098e-05,-4.5062e-05,-5.5151e-05
6.8192e-05,-3.9135e-05,-3.7364e-05,5.0391e-05,-4.5654e-05,-5.5744e-05
6.9971e-05,-3.7949e-05,-3.7957e-05,4.9798e-05,-4.9212e-05,-5.8709e-05
6.2262e-05,-4.21e-05,-3.6771e-05,4.5055e-05,-5.0398e-05,-5.8709e-05
7.1157e-05,-4.0914e-05,-4.2108e-05,5.2762e-05,-4.4469e-05,-5.7523e-05
7.1157e-05,-4.21e-05,-4.6853e-05,5.6912e-05,-4.269e-05,-6.3453e-05
5.7519e-05,-3.9728e-05,-3.2619e-05,5.5726e-05,-5.3362e-05,-6.0488e-05
6.7006e-05,-3.3799e-05,-3.6771e-05,5.2762e-05,-4.5654e-05,-5.6337e-05
6.2855e-05,-3.3799e-05,-4.5667e-05,5.4541e-05,-4.8026e-05,-5.9302e-05
6.582e-05,-4.0914e-05,-4.1515e-05,5.2762e-05,-5.2769e-05,-5.4558e-05
6.8192e-05,-3.3799e-05,-4.2702e-05,5.1576e-05,-4.4469e-05,-6.4639e-05
7.2936e-05,-3.7949e-05,-3.7957e-05,4.9205e-05,-4.6247e-05,-6.1674e-05
6.6413e-05,-3.4984e-05,-3.9736e-05,5.6319e-05,-5.3955e-05,-6.2267e-05
6.6413e-05,-4.0321e-05,-3.9143e-05,5.6319e-05,-5.0398e-05,-5.693e-05
6.7599e-05,-3.9135e-05,-3.4992e-05,5.0391e-05,-5.1584e-05,-6.2267e-05
6.8785e-05,-3.3206e-05,-4.4481e-05,4.9205e-05,-4.6247e-05,-6.2267e-05
6.9971e-05,-4.1507e-05,-3.7364e-05,5.5726e-05,-4.7433e-05,-6.1081e-05
7.0564e-05,-3.8542e-05,-4.0329e-05,5.2169e-05,-4.3876e-05,-5.693e-05
7.175e-05,-3.3206e-05,-4.9818e-05,5.1576e-05,-4.6247e-05,-6.5232e-05
6.4041e-05,-3.6763e-05,-3.9143e-05,5.1576e-05,-4.8026e-05,-5.9895e-05
6.7599e-05,-3.7949e-05,-4.0922e-05,5.0391e-05,-5.1584e-05,-5.5744e-05
6.0484e-05,-3.8542e-05,-4.0922e-05,4.9205e-05,-4.9805e-05,-6.286e-05
6.4634e-05,-3.5577e-05,-4.0922e-05,4.7427e-05,-4.9805e-05,-6.0488e-05
7.4122e-05,-3.9135e-05,-4.3888e-05,4.9205e-05,-5.0398e-05,-5.8116e-05
6.9378e-05,-4.5065e-05,-3.9143e-05,5.2762e-05,-4.8026e-05,-5.8116e-05
6.8192e-05,-4.3286e-05,-4.6853e-05,4.8612e-05,-4.9212e-05,-6.1674e-05
6.3448e-05,-4.1507e-05,-4.2702e-05,4.8019e-05,-5.3955e-05,-5.693e-05
7.0564e-05,-4.0321e-05,-3.5585e-05,4.9798e-05,-4.3876e-05,-6.5232e-05
7.1157e-05,-3.8542e-05,-4.1515e-05,5.9876e-05,-4.3876e-05,-5.5151e-05
6.4041e-05,-4.0321e-05,-4.1515e-05,5.5726e-05,-5.1584e-05,-6.3453e-05
6.9971e-05,-3.6763e-05,-4.2702e-05,5.2169e-05,-5.692e-05,-5.1593e-05
6.6413e-05,-3.7356e-05,-4.2108e-05,4.4462e-05,-4.8026e-05,-5.9895e-05
6.9378e-05,-3.7949e-05,-3.855e-05,5.8098e-05,-4.5062e-05,-5.8116e-05
7.175e-05,-3.3206e-05,-3.5585e-05,5.5726e-05,-4.9805e-05,-5.3965e-05
6.1669e-05,-3.7949e-05,-4.2108e-05,5.2169e-05,-4.9212e-05,-6.5232e-05
6.7006e-05,-3.617e-05,-3.7364e-05,5.1576e-05,-4.8619e-05,-5.5151e-05
6.4041e-05,-3.617e-05,-4.3888e-05,5.2762e-05,-5.3362e-05,-6.0488e-05
6.1076e-05,-3.9135e-05,-3.9736e-05,5.6912e-05,-5.0991e-05,-5.8116e-05
6.3448e-05,-3.9135e-05,-3.6178e-05,5.1576e-05,-4.8026e-05,-6.1081e-05
7.0564e-05,-3.202e-05,-4.1515e-05,4.5648e-05,-4.269e-05,-5.693e-05
6.2855e-05,-3.9135e-05,-4.0329e-05,4.8612e-05,-4.5654e-05,-6.4046e-05
7.1157e-05,-3.8542e-05,-3.3212e-05,5.6912e-05,-4.684e-05,-5.693e-05
6.2262e-05,-3.8542e-05,-4.1515e-05,5.0984e-05,-5.0398e-05,-6.6418e-05
7.2343e-05,-3.8542e-05,-4.1515e-05,4.9798e-05,-5.0991e-05,-5.5151e-05
6.582e-05,-3.3799e-05,-4.2108e-05,5.869e-05,-4.9212e-05,-6.5825e-05
6.7599e-05,-3.5577e-05,-4.0922e-05,5.2169e-05,-5.3955e-05,-6.3453e-05
6.4041e-05,-3.9135e-05,-4.0922e-05,5.3948e-05,-4.8619e-05,-5.9302e-05
6.8785e-05,-4.21e-05,-4.0922e-05,5.3948e-05,-4.9212e-05,-6.1081e-05
7.1157e-05,-3.7949e-05,-4.2108e-05,5.3355e-05,-4.3283e-05,-6.1081e-05
7.2343e-05,-3.7949e-05,-4.5667e-05,5.2762e-05,-4.8026e-05,-5.7523e-05
6.7599e-05,-3.8542e-05,-3.4992e-05,5.4541e-05,-4.5062e-05,-5.7523e-05
6.7006e-05,-3.9728e-05,-4.3888e-05,5.3948e-05,-4.6247e-05,-5.4558e-05
6.5227e-05,-3.7949e-05,-3.9736e-05,6.0469e-05,-4.6247e-05,-6.7011e-05
6.5227e-05,-3.4984e-05,-3.855e-05,4.9205e-05,-4.6247e-05,-6.5232e-05
6.9378e-05,-3.7356e-05,-3.9736e-05,4.6834e-05,-5.0398e-05,-5.8709e-05
6.9378e-05,-3.8542e-05,-3.6178e-05,5.8098e-05,-4.8026e-05,-6.0488e-05
6.8192e-05,-3.4984e-05,-4.1515e-05,5.5726e-05,-4.3283e-05,-5.7523e-05
7.2343e-05,-3.617e-05,-3.6178e-05,4.9205e-05,-4.8026e-05,-6.3453e-05
6.9378e-05,-3.3799e-05,-4.0329e-05,4.9798e-05,-5.1584e-05,-5.693e-05
6.9378e-05,-3.617e-05,-3.2619e-05,5.3355e-05,-4.4469e-05,-6.7604e-05
6.2855e-05,-3.9728e-05,-3.3805e-05,5.5133e-05,-4.5654e-05,-6.1081e-05
7.0564e-05,-4.2693e-05,-4.2108e-05,4.9205e-05,-4.684e-05,-6.7604e-05
6.4634e-05,-3.617e-05,-3.5585e-05,5.2169e-05,-4.1504e-05,-6.1674e-05
6.5227e-05,-3.4984e-05,-4.3295e-05,5.5726e-05,-4.684e-05,-5.8709e-05
6.4041e-05,-3.9135e-05,-3.6178e-05,5.4541e-05,-5.2177e-05,-5.7523e-05
7.768e-05,-3.2613e-05,-3.7364e-05,4.9798e-05,-4.9805e-05,-6.1674e-05
6.8785e-05,-4.2693e-05,-4.0329e-05,5.2169e-05,-4.8619e-05,-6.0488e-05
6.9378e-05,-3.6763e-05,-4.3888e-05,5.2169e-05,-5.0398e-05,-6.2267e-05
6.6413e-05,-3.4984e-05,-3.3212e-05,5.5133e-05,-4.6247e-05,-6.4639e-05
6.7599e-05,-3.8542e-05,-3.9143e-05,5.2762e-05,-4.4469e-05,-6.1674e-05
6.5227e-05,-4.3286e-05,-4.3888e-05,5.0984e-05,-5.3362e-05,-6.286e-05
7.5308e-05,-4.3879e-05,-3.5585e-05,5.1576e-05,-4.9805e-05,-6.1081e-05
7.2343e-05,-4.5065e-05,-4.3888e-05,5.2762e-05,-5.1584e-05,-5.6337e-05
6.7599e-05,-3.9728e-05,-4.4481e-05,5.5726e-05,-4.7433e-05,-6.1674e-05
7.0564e-05,-4.2693e-05,-4.2108e-05,6.0469e-05,-4.5062e-05,-6.1081e-05
6.582e-05,-4.0914e-05,-3.6178e-05,5.6319e-05,-4.684e-05,-6.6418e-05
6.6413e-05,-3.617e-05,-3.9143e-05,5.6912e-05,-4.5654e-05,-6.0488e-05
6.9378e-05,-4.0321e-05,-3.9143e-05,5.0391e-05,-4.0911e-05,-6.3453e-05
6.7599e-05,-4.3879e-05,-4.6853e-05,5.6912e-05,-4.3876e-05,-6.1081e-05
7.0564e-05,-4.1507e-05,-4.2108e-05,5.6319e-05,-4.6247e-05,-6.3453e-05
6.7006e-05,-4.3879e-05,-3.7957e-05,5.2762e-05,-4.5654e-05,-6.1674e-05
6.8192e-05,-4.21e-05,-4.1515e-05,5.5726e-05,-4.0911e-05,-6.4639e-05
7.1157e-05,-4.0321e-05,-4.2702e-05,4.9205e-05,-5.1584e-05,-6.3453e-05
7.2343e-05,-3.617e-05,-3.855e-05,4.8612e-05,-4.9805e-05,-5.8709e-05
6.6413e-05,-3.7949e-05,-4.0922e-05,5.5726e-05,-4.684e-05,-5.9302e-05
6.6413e-05,-3.6763e-05,-4.5074e-05,5.3948e-05,-4.684e-05,-5.8709e-05
6.2855e-05,-3.9135e-05,-3.7364e-05,5.2762e-05,-5.0991e-05,-5.9895e-05
6.7599e-05,-4.6251e-05,-4.2702e-05,5.9876e-05,-4.3876e-05,-6.1081e-05
6.2855e-05,-4.0914e-05,-4.0922e-05,5.5726e-05,-5.0991e-05,-5.693e-05
7.7087e-05,-4.0914e-05,-4.0329e-05,5.0391e-05,-5.0991e-05,-6.1081e-05
7.2343e-05,-3.8542e-05,-3.7364e-05,4.8019e-05,-5.2769e-05,-6.4639e-05
6.1669e-05,-3.4392e-05,-3.7364e-05,4.8612e-05,-4.3283e-05,-6.1081e-05
6.1076e-05,-3.7949e-05,-4.1515e-05,4.9798e-05,-5.2769e-05,-5.1e-05
7.0564e-05,-4.1507e-05,-3.7957e-05,4.9205e-05,-4.7433e-05,-6.1081e-05
6.8785e-05,-3.2613e-05,-4.1515e-05,5.4541e-05,-4.9212e-05,-5.9895e-05
6.4634e-05,-4.1507e-05,-4.1515e-05,4.6241e-05,-4.5654e-05,-6.2267e-05
6.6413e-05,-3.4392e-05,-3.7957e-05,6.284e-05,-4.3283e-05,-6.4639e-05
6.8192e-05,-4.0914e-05,-4.2108e-05,5.4541e-05,-4.9805e-05,-6.5232e-05
7.0564e-05,-4.0914e-05,-3.7364e-05,4.8019e-05,-4.7433e-05,-5.9302e-05
6.7599e-05,-3.7949e-05,-3.9736e-05,5.3355e-05,-4.6247e-05,-5.9302e-05
